time,user,emotion
"Wed, 27 July 2016 13:31:14",12,3
"Wed, 27 July 2016 13:31:14",13,1
"Wed, 27 July 2016 13:31:14",14,2
"Wed, 27 July 2016 13:31:14",15,1
"Wed, 27 July 2016 13:31:14",16,2
"Wed, 27 July 2016 13:31:14",17,1
"Wed, 27 July 2016 13:31:14",18,1
"Wed, 27 July 2016 13:31:14",19,1
"Wed, 27 July 2016 13:31:14",20,0
"Wed, 27 July 2016 13:31:14",21,0
"Wed, 27 July 2016 13:31:14",22,2
"Wed, 27 July 2016 13:31:14",23,1
"Wed, 27 July 2016 13:31:14",24,2
"Wed, 27 July 2016 13:31:14",25,1
"Wed, 27 July 2016 13:31:15",1,1
"Wed, 27 July 2016 13:31:15",2,0
"Wed, 27 July 2016 13:31:15",3,2
"Wed, 27 July 2016 13:31:15",4,1
"Wed, 27 July 2016 13:31:15",5,0
"Wed, 27 July 2016 13:31:15",6,3
"Wed, 27 July 2016 13:31:15",7,3
"Wed, 27 July 2016 13:31:15",8,2
"Wed, 27 July 2016 13:31:15",9,0
"Wed, 27 July 2016 13:31:15",10,0
"Wed, 27 July 2016 13:31:15",11,0
"Wed, 27 July 2016 13:31:15",12,0
"Wed, 27 July 2016 13:31:15",13,1
"Wed, 27 July 2016 13:31:15",14,1
"Wed, 27 July 2016 13:31:15",15,1
"Wed, 27 July 2016 13:31:15",16,0
"Wed, 27 July 2016 13:31:15",17,1
"Wed, 27 July 2016 13:31:15",18,1
"Wed, 27 July 2016 13:31:15",19,0
"Wed, 27 July 2016 13:31:15",20,1
"Wed, 27 July 2016 13:31:15",21,1
"Wed, 27 July 2016 13:31:15",22,1
"Wed, 27 July 2016 13:31:15",23,1
"Wed, 27 July 2016 13:31:15",24,1
"Wed, 27 July 2016 13:31:15",25,0
"Wed, 27 July 2016 13:31:16",1,0
"Wed, 27 July 2016 13:31:16",2,1
"Wed, 27 July 2016 13:31:16",3,3
"Wed, 27 July 2016 13:31:16",4,1
"Wed, 27 July 2016 13:31:16",5,2
"Wed, 27 July 2016 13:31:16",6,1
"Wed, 27 July 2016 13:31:16",7,2
"Wed, 27 July 2016 13:31:16",8,2
"Wed, 27 July 2016 13:31:16",9,0
"Wed, 27 July 2016 13:31:16",10,3
"Wed, 27 July 2016 13:31:16",11,1
"Wed, 27 July 2016 13:31:16",12,1
"Wed, 27 July 2016 13:31:16",13,2
"Wed, 27 July 2016 13:31:16",14,0
"Wed, 27 July 2016 13:31:16",15,2
"Wed, 27 July 2016 13:31:16",16,1
"Wed, 27 July 2016 13:31:16",17,1
"Wed, 27 July 2016 13:31:16",18,1
"Wed, 27 July 2016 13:31:16",19,1
"Wed, 27 July 2016 13:31:16",20,1
"Wed, 27 July 2016 13:31:16",21,1
"Wed, 27 July 2016 13:31:16",22,1
"Wed, 27 July 2016 13:31:16",23,1
"Wed, 27 July 2016 13:31:16",24,1
"Wed, 27 July 2016 13:31:16",25,2
"Wed, 27 July 2016 13:31:17",1,1
"Wed, 27 July 2016 13:31:17",2,2
"Wed, 27 July 2016 13:31:17",3,1
"Wed, 27 July 2016 13:31:17",4,2
"Wed, 27 July 2016 13:31:17",5,2
"Wed, 27 July 2016 13:31:17",6,1
"Wed, 27 July 2016 13:31:17",7,2
"Wed, 27 July 2016 13:31:17",8,2
"Wed, 27 July 2016 13:31:17",9,2
"Wed, 27 July 2016 13:31:17",10,1
"Wed, 27 July 2016 13:31:17",11,2
"Wed, 27 July 2016 13:31:17",12,0
"Wed, 27 July 2016 13:31:17",13,1
"Wed, 27 July 2016 13:31:17",14,2
"Wed, 27 July 2016 13:31:17",15,1
"Wed, 27 July 2016 13:31:17",16,2
"Wed, 27 July 2016 13:31:17",17,2
"Wed, 27 July 2016 13:31:17",18,2
"Wed, 27 July 2016 13:31:17",19,0
"Wed, 27 July 2016 13:31:17",20,2
"Wed, 27 July 2016 13:31:17",21,1
"Wed, 27 July 2016 13:31:17",22,2
"Wed, 27 July 2016 13:31:17",23,1
"Wed, 27 July 2016 13:31:17",24,0
"Wed, 27 July 2016 13:31:17",25,1
"Wed, 27 July 2016 13:31:18",1,1
"Wed, 27 July 2016 13:31:18",2,3
"Wed, 27 July 2016 13:31:18",3,0
"Wed, 27 July 2016 13:31:18",4,0
"Wed, 27 July 2016 13:31:18",5,2
"Wed, 27 July 2016 13:31:18",6,3
"Wed, 27 July 2016 13:31:18",7,2
"Wed, 27 July 2016 13:31:18",8,2
"Wed, 27 July 2016 13:31:18",9,2
"Wed, 27 July 2016 13:31:18",10,0
"Wed, 27 July 2016 13:31:18",11,1
"Wed, 27 July 2016 13:31:18",12,1
"Wed, 27 July 2016 13:31:18",13,2
"Wed, 27 July 2016 13:31:18",14,1
"Wed, 27 July 2016 13:31:18",15,1
"Wed, 27 July 2016 13:31:18",16,1
"Wed, 27 July 2016 13:31:18",17,3
"Wed, 27 July 2016 13:31:18",18,0
"Wed, 27 July 2016 13:31:18",19,2
"Wed, 27 July 2016 13:31:18",20,1
"Wed, 27 July 2016 13:31:18",21,2
"Wed, 27 July 2016 13:31:18",22,1
"Wed, 27 July 2016 13:31:18",23,2
"Wed, 27 July 2016 13:31:18",24,1
"Wed, 27 July 2016 13:31:18",25,3
"Wed, 27 July 2016 13:31:19",1,1
"Wed, 27 July 2016 13:31:19",2,2
"Wed, 27 July 2016 13:31:19",3,1
"Wed, 27 July 2016 13:31:19",4,2
"Wed, 27 July 2016 13:31:19",5,2
"Wed, 27 July 2016 13:31:19",6,1
"Wed, 27 July 2016 13:31:19",7,2
"Wed, 27 July 2016 13:31:19",8,0
"Wed, 27 July 2016 13:31:19",9,2
"Wed, 27 July 2016 13:31:19",10,2
"Wed, 27 July 2016 13:31:19",11,2
"Wed, 27 July 2016 13:31:19",12,0
"Wed, 27 July 2016 13:31:19",13,2
"Wed, 27 July 2016 13:31:19",14,2
"Wed, 27 July 2016 13:31:19",15,1
"Wed, 27 July 2016 13:31:19",16,0
"Wed, 27 July 2016 13:31:19",17,1
"Wed, 27 July 2016 13:31:19",18,3
"Wed, 27 July 2016 13:31:19",19,2
"Wed, 27 July 2016 13:31:19",20,1
"Wed, 27 July 2016 13:31:19",21,3
"Wed, 27 July 2016 13:31:19",22,2
"Wed, 27 July 2016 13:31:19",23,1
"Wed, 27 July 2016 13:31:19",24,2
"Wed, 27 July 2016 13:31:19",25,3
"Wed, 27 July 2016 13:31:20",1,0
"Wed, 27 July 2016 13:31:20",2,1
"Wed, 27 July 2016 13:31:20",3,0
"Wed, 27 July 2016 13:31:20",4,1
"Wed, 27 July 2016 13:31:20",5,0
"Wed, 27 July 2016 13:31:20",6,1
"Wed, 27 July 2016 13:31:20",7,0
"Wed, 27 July 2016 13:31:20",8,1
"Wed, 27 July 2016 13:31:20",9,0
"Wed, 27 July 2016 13:31:20",10,2
"Wed, 27 July 2016 13:31:20",11,1
"Wed, 27 July 2016 13:31:20",12,2
"Wed, 27 July 2016 13:31:20",13,1
"Wed, 27 July 2016 13:31:20",14,1
"Wed, 27 July 2016 13:31:20",15,0
"Wed, 27 July 2016 13:31:20",16,1
"Wed, 27 July 2016 13:31:20",17,1
"Wed, 27 July 2016 13:31:20",18,0
"Wed, 27 July 2016 13:31:20",19,2
"Wed, 27 July 2016 13:31:20",20,2
"Wed, 27 July 2016 13:31:20",21,2
"Wed, 27 July 2016 13:31:20",22,2
"Wed, 27 July 2016 13:31:20",23,1
"Wed, 27 July 2016 13:31:20",24,2
"Wed, 27 July 2016 13:31:20",25,1
"Wed, 27 July 2016 13:31:21",1,1
"Wed, 27 July 2016 13:31:21",2,1
"Wed, 27 July 2016 13:31:21",3,0
"Wed, 27 July 2016 13:31:21",4,1
"Wed, 27 July 2016 13:31:21",5,0
"Wed, 27 July 2016 13:31:21",6,3
"Wed, 27 July 2016 13:31:21",7,1
"Wed, 27 July 2016 13:31:21",8,1
"Wed, 27 July 2016 13:31:21",9,1
"Wed, 27 July 2016 13:31:21",10,0
"Wed, 27 July 2016 13:31:21",11,3
"Wed, 27 July 2016 13:31:21",12,1
"Wed, 27 July 2016 13:31:21",13,1
"Wed, 27 July 2016 13:31:21",14,1
"Wed, 27 July 2016 13:31:21",15,0
"Wed, 27 July 2016 13:31:21",16,0
"Wed, 27 July 2016 13:31:21",17,0
"Wed, 27 July 2016 13:31:21",18,1
"Wed, 27 July 2016 13:31:21",19,2
"Wed, 27 July 2016 13:31:21",20,0
"Wed, 27 July 2016 13:31:21",21,1
"Wed, 27 July 2016 13:31:21",22,1
"Wed, 27 July 2016 13:31:21",23,0
"Wed, 27 July 2016 13:31:21",24,0
"Wed, 27 July 2016 13:31:21",25,1
"Wed, 27 July 2016 13:31:22",1,3
"Wed, 27 July 2016 13:31:22",2,3
"Wed, 27 July 2016 13:31:22",3,1
"Wed, 27 July 2016 13:31:22",4,1
"Wed, 27 July 2016 13:31:22",5,0
"Wed, 27 July 2016 13:31:22",6,3
"Wed, 27 July 2016 13:31:22",7,3
"Wed, 27 July 2016 13:31:22",8,0
"Wed, 27 July 2016 13:31:22",9,2
"Wed, 27 July 2016 13:31:22",10,1
"Wed, 27 July 2016 13:31:22",11,2
"Wed, 27 July 2016 13:31:22",12,1
"Wed, 27 July 2016 13:31:22",13,1
"Wed, 27 July 2016 13:31:22",14,1
"Wed, 27 July 2016 13:31:22",15,0
"Wed, 27 July 2016 13:31:22",16,1
"Wed, 27 July 2016 13:31:22",17,1
"Wed, 27 July 2016 13:31:22",18,1
"Wed, 27 July 2016 13:31:22",19,2
"Wed, 27 July 2016 13:31:22",20,2
"Wed, 27 July 2016 13:31:22",21,1
"Wed, 27 July 2016 13:31:22",22,0
"Wed, 27 July 2016 13:31:22",23,2
"Wed, 27 July 2016 13:31:22",24,1
"Wed, 27 July 2016 13:31:22",25,2
"Wed, 27 July 2016 13:31:23",1,2
"Wed, 27 July 2016 13:31:23",2,1
"Wed, 27 July 2016 13:31:23",3,1
"Wed, 27 July 2016 13:31:23",4,2
"Wed, 27 July 2016 13:31:23",5,1
"Wed, 27 July 2016 13:31:23",6,1
"Wed, 27 July 2016 13:31:23",7,1
"Wed, 27 July 2016 13:31:23",8,1
"Wed, 27 July 2016 13:31:23",9,0
"Wed, 27 July 2016 13:31:23",10,3
"Wed, 27 July 2016 13:31:23",11,2
"Wed, 27 July 2016 13:31:23",12,2
"Wed, 27 July 2016 13:31:23",13,2
"Wed, 27 July 2016 13:31:23",14,3
"Wed, 27 July 2016 13:31:23",15,1
"Wed, 27 July 2016 13:31:23",16,1
"Wed, 27 July 2016 13:31:23",17,3
"Wed, 27 July 2016 13:31:23",18,2
"Wed, 27 July 2016 13:31:23",19,2
"Wed, 27 July 2016 13:31:23",20,0
"Wed, 27 July 2016 13:31:23",21,0
"Wed, 27 July 2016 13:31:23",22,3
"Wed, 27 July 2016 13:31:23",23,1
"Wed, 27 July 2016 13:31:23",24,1
"Wed, 27 July 2016 13:31:23",25,2
"Wed, 27 July 2016 13:31:24",1,2
"Wed, 27 July 2016 13:31:24",2,1
"Wed, 27 July 2016 13:31:24",3,1
"Wed, 27 July 2016 13:31:24",4,2
"Wed, 27 July 2016 13:31:24",5,2
"Wed, 27 July 2016 13:31:24",6,0
"Wed, 27 July 2016 13:31:24",7,2
"Wed, 27 July 2016 13:31:24",8,2
"Wed, 27 July 2016 13:31:24",9,3
"Wed, 27 July 2016 13:31:24",10,2
"Wed, 27 July 2016 13:31:24",11,1
"Wed, 27 July 2016 13:31:24",12,3
"Wed, 27 July 2016 13:31:24",13,2
"Wed, 27 July 2016 13:31:24",14,3
"Wed, 27 July 2016 13:31:24",15,2
"Wed, 27 July 2016 13:31:24",16,1
"Wed, 27 July 2016 13:31:24",17,1
"Wed, 27 July 2016 13:31:24",18,0
"Wed, 27 July 2016 13:31:24",19,1
"Wed, 27 July 2016 13:31:24",20,2
"Wed, 27 July 2016 13:31:24",21,1
"Wed, 27 July 2016 13:31:24",22,2
"Wed, 27 July 2016 13:31:24",23,1
"Wed, 27 July 2016 13:31:24",24,1
"Wed, 27 July 2016 13:31:24",25,0
"Wed, 27 July 2016 13:31:25",1,1
"Wed, 27 July 2016 13:31:25",2,3
"Wed, 27 July 2016 13:31:25",3,2
"Wed, 27 July 2016 13:31:25",4,3
"Wed, 27 July 2016 13:31:25",5,0
"Wed, 27 July 2016 13:31:25",6,0
"Wed, 27 July 2016 13:31:25",7,1
"Wed, 27 July 2016 13:31:25",8,1
"Wed, 27 July 2016 13:31:25",9,1
"Wed, 27 July 2016 13:31:25",10,2
"Wed, 27 July 2016 13:31:25",11,2
"Wed, 27 July 2016 13:31:25",12,1
"Wed, 27 July 2016 13:31:25",13,2
"Wed, 27 July 2016 13:31:25",14,1
"Wed, 27 July 2016 13:31:25",15,2
"Wed, 27 July 2016 13:31:25",16,2
"Wed, 27 July 2016 13:31:25",17,1
"Wed, 27 July 2016 13:31:25",18,0
"Wed, 27 July 2016 13:31:25",19,1
"Wed, 27 July 2016 13:31:25",20,2
"Wed, 27 July 2016 13:31:25",21,3
"Wed, 27 July 2016 13:31:25",22,0
"Wed, 27 July 2016 13:31:25",23,1
"Wed, 27 July 2016 13:31:25",24,1
"Wed, 27 July 2016 13:31:25",25,1
"Wed, 27 July 2016 13:31:26",1,1
"Wed, 27 July 2016 13:31:26",2,1
"Wed, 27 July 2016 13:31:26",3,2
"Wed, 27 July 2016 13:31:26",4,1
"Wed, 27 July 2016 13:31:26",5,1
"Wed, 27 July 2016 13:31:26",6,2
"Wed, 27 July 2016 13:31:26",7,2
"Wed, 27 July 2016 13:31:26",8,1
"Wed, 27 July 2016 13:31:26",9,0
"Wed, 27 July 2016 13:31:26",10,2
"Wed, 27 July 2016 13:31:26",11,2
"Wed, 27 July 2016 13:31:26",12,1
"Wed, 27 July 2016 13:31:26",13,1
"Wed, 27 July 2016 13:31:26",14,2
"Wed, 27 July 2016 13:31:26",15,1
"Wed, 27 July 2016 13:31:26",16,1
"Wed, 27 July 2016 13:31:26",17,1
"Wed, 27 July 2016 13:31:26",18,0
"Wed, 27 July 2016 13:31:26",19,1
"Wed, 27 July 2016 13:31:26",20,3
"Wed, 27 July 2016 13:31:26",21,2
"Wed, 27 July 2016 13:31:26",22,1
"Wed, 27 July 2016 13:31:26",23,0
"Wed, 27 July 2016 13:31:26",24,1
"Wed, 27 July 2016 13:31:26",25,0
"Wed, 27 July 2016 13:31:27",1,0
"Wed, 27 July 2016 13:31:27",2,1
"Wed, 27 July 2016 13:31:27",3,0
"Wed, 27 July 2016 13:31:27",4,1
"Wed, 27 July 2016 13:31:27",5,1
"Wed, 27 July 2016 13:31:27",6,2
"Wed, 27 July 2016 13:31:27",7,3
"Wed, 27 July 2016 13:31:27",8,2
"Wed, 27 July 2016 13:31:27",9,1
"Wed, 27 July 2016 13:31:27",10,0
"Wed, 27 July 2016 13:31:27",11,0
"Wed, 27 July 2016 13:31:27",12,2
"Wed, 27 July 2016 13:31:27",13,0
"Wed, 27 July 2016 13:31:27",14,1
"Wed, 27 July 2016 13:31:27",15,2
"Wed, 27 July 2016 13:31:27",16,3
"Wed, 27 July 2016 13:31:27",17,2
"Wed, 27 July 2016 13:31:27",18,1
"Wed, 27 July 2016 13:31:27",19,0
"Wed, 27 July 2016 13:31:27",20,1
"Wed, 27 July 2016 13:31:27",21,1
"Wed, 27 July 2016 13:31:27",22,2
"Wed, 27 July 2016 13:31:27",23,1
"Wed, 27 July 2016 13:31:27",24,3
"Wed, 27 July 2016 13:31:27",25,1
"Wed, 27 July 2016 13:31:28",1,3
"Wed, 27 July 2016 13:31:28",2,3
"Wed, 27 July 2016 13:31:28",3,2
"Wed, 27 July 2016 13:31:28",4,2
"Wed, 27 July 2016 13:31:28",5,0
"Wed, 27 July 2016 13:31:28",6,2
"Wed, 27 July 2016 13:31:28",7,3
"Wed, 27 July 2016 13:31:28",8,1
"Wed, 27 July 2016 13:31:28",9,1
"Wed, 27 July 2016 13:31:28",10,0
"Wed, 27 July 2016 13:31:28",11,2
"Wed, 27 July 2016 13:31:28",12,1
"Wed, 27 July 2016 13:31:28",13,1
"Wed, 27 July 2016 13:31:28",14,3
"Wed, 27 July 2016 13:31:28",15,0
"Wed, 27 July 2016 13:31:28",16,3
"Wed, 27 July 2016 13:31:28",17,2
"Wed, 27 July 2016 13:31:28",18,2
"Wed, 27 July 2016 13:31:28",19,2
"Wed, 27 July 2016 13:31:28",20,0
"Wed, 27 July 2016 13:31:28",21,0
"Wed, 27 July 2016 13:31:28",22,1
"Wed, 27 July 2016 13:31:28",23,1
"Wed, 27 July 2016 13:31:28",24,1
"Wed, 27 July 2016 13:31:28",25,2
"Wed, 27 July 2016 13:31:29",1,1
"Wed, 27 July 2016 13:31:29",2,1
"Wed, 27 July 2016 13:31:29",3,0
"Wed, 27 July 2016 13:31:29",4,1
"Wed, 27 July 2016 13:31:29",5,1
"Wed, 27 July 2016 13:31:29",6,3
"Wed, 27 July 2016 13:31:29",7,2
"Wed, 27 July 2016 13:31:29",8,1
"Wed, 27 July 2016 13:31:29",9,0
"Wed, 27 July 2016 13:31:29",10,2
"Wed, 27 July 2016 13:31:29",11,1
"Wed, 27 July 2016 13:31:29",12,2
"Wed, 27 July 2016 13:31:29",13,2
"Wed, 27 July 2016 13:31:29",14,2
"Wed, 27 July 2016 13:31:29",15,0
"Wed, 27 July 2016 13:31:29",16,3
"Wed, 27 July 2016 13:31:29",17,1
"Wed, 27 July 2016 13:31:29",18,2
"Wed, 27 July 2016 13:31:29",19,1
"Wed, 27 July 2016 13:31:29",20,0
"Wed, 27 July 2016 13:31:29",21,1
"Wed, 27 July 2016 13:31:29",22,1
"Wed, 27 July 2016 13:31:29",23,1
"Wed, 27 July 2016 13:31:29",24,1
"Wed, 27 July 2016 13:31:29",25,0
"Wed, 27 July 2016 13:31:30",1,3
"Wed, 27 July 2016 13:31:30",2,2
"Wed, 27 July 2016 13:31:30",3,1
"Wed, 27 July 2016 13:31:30",4,1
"Wed, 27 July 2016 13:31:30",5,1
"Wed, 27 July 2016 13:31:30",6,2
"Wed, 27 July 2016 13:31:30",7,1
"Wed, 27 July 2016 13:31:30",8,3
"Wed, 27 July 2016 13:31:30",9,1
"Wed, 27 July 2016 13:31:30",10,3
"Wed, 27 July 2016 13:31:30",11,2
"Wed, 27 July 2016 13:31:30",12,3
"Wed, 27 July 2016 13:31:30",13,2
"Wed, 27 July 2016 13:31:30",14,3
"Wed, 27 July 2016 13:31:30",15,1
"Wed, 27 July 2016 13:31:30",16,0
"Wed, 27 July 2016 13:31:30",17,3
"Wed, 27 July 2016 13:31:30",18,1
"Wed, 27 July 2016 13:31:30",19,2
"Wed, 27 July 2016 13:31:30",20,1
"Wed, 27 July 2016 13:31:30",21,2
"Wed, 27 July 2016 13:31:30",22,2
"Wed, 27 July 2016 13:31:30",23,0
"Wed, 27 July 2016 13:31:30",24,1
"Wed, 27 July 2016 13:31:30",25,2
"Wed, 27 July 2016 13:31:31",1,0
"Wed, 27 July 2016 13:31:31",2,1
"Wed, 27 July 2016 13:31:31",3,2
"Wed, 27 July 2016 13:31:31",4,2
"Wed, 27 July 2016 13:31:31",5,0
"Wed, 27 July 2016 13:31:31",6,1
"Wed, 27 July 2016 13:31:31",7,2
"Wed, 27 July 2016 13:31:31",8,1
"Wed, 27 July 2016 13:31:31",9,2
"Wed, 27 July 2016 13:31:31",10,0
"Wed, 27 July 2016 13:31:31",11,3
"Wed, 27 July 2016 13:31:31",12,2
"Wed, 27 July 2016 13:31:31",13,1
"Wed, 27 July 2016 13:31:31",14,2
"Wed, 27 July 2016 13:31:31",15,1
"Wed, 27 July 2016 13:31:31",16,0
"Wed, 27 July 2016 13:31:31",17,2
"Wed, 27 July 2016 13:31:31",18,1
"Wed, 27 July 2016 13:31:31",19,3
"Wed, 27 July 2016 13:31:31",20,3
"Wed, 27 July 2016 13:31:31",21,1
"Wed, 27 July 2016 13:31:31",22,2
"Wed, 27 July 2016 13:31:31",23,1
"Wed, 27 July 2016 13:31:31",24,1
"Wed, 27 July 2016 13:31:31",25,2
"Wed, 27 July 2016 13:31:32",1,3
"Wed, 27 July 2016 13:31:32",2,2
"Wed, 27 July 2016 13:31:32",3,0
"Wed, 27 July 2016 13:31:32",4,0
"Wed, 27 July 2016 13:31:32",5,2
"Wed, 27 July 2016 13:31:32",6,0
"Wed, 27 July 2016 13:31:32",7,2
"Wed, 27 July 2016 13:31:32",8,2
"Wed, 27 July 2016 13:31:32",9,1
"Wed, 27 July 2016 13:31:32",10,0
"Wed, 27 July 2016 13:31:32",11,1
"Wed, 27 July 2016 13:31:32",12,1
"Wed, 27 July 2016 13:31:32",13,1
"Wed, 27 July 2016 13:31:32",14,1
"Wed, 27 July 2016 13:31:32",15,0
"Wed, 27 July 2016 13:31:32",16,0
"Wed, 27 July 2016 13:31:32",17,1
"Wed, 27 July 2016 13:31:32",18,1
"Wed, 27 July 2016 13:31:32",19,2
"Wed, 27 July 2016 13:31:32",20,1
"Wed, 27 July 2016 13:31:32",21,3
"Wed, 27 July 2016 13:31:32",22,0
"Wed, 27 July 2016 13:31:32",23,1
"Wed, 27 July 2016 13:31:32",24,2
"Wed, 27 July 2016 13:31:32",25,2
"Wed, 27 July 2016 13:31:33",1,1
"Wed, 27 July 2016 13:31:33",2,1
"Wed, 27 July 2016 13:31:33",3,2
"Wed, 27 July 2016 13:31:33",4,2
"Wed, 27 July 2016 13:31:33",5,1
"Wed, 27 July 2016 13:31:33",6,2
"Wed, 27 July 2016 13:31:33",7,1
"Wed, 27 July 2016 13:31:33",8,2
"Wed, 27 July 2016 13:31:33",9,2
"Wed, 27 July 2016 13:31:33",10,1
"Wed, 27 July 2016 13:31:33",11,0
"Wed, 27 July 2016 13:31:33",12,0
"Wed, 27 July 2016 13:31:33",13,2
"Wed, 27 July 2016 13:31:33",14,1
"Wed, 27 July 2016 13:31:33",15,3
"Wed, 27 July 2016 13:31:33",16,2
"Wed, 27 July 2016 13:31:33",17,1
"Wed, 27 July 2016 13:31:33",18,0
"Wed, 27 July 2016 13:31:33",19,1
"Wed, 27 July 2016 13:31:33",20,3
"Wed, 27 July 2016 13:31:33",21,0
"Wed, 27 July 2016 13:31:33",22,0
"Wed, 27 July 2016 13:31:33",23,0
"Wed, 27 July 2016 13:31:33",24,1
"Wed, 27 July 2016 13:31:33",25,1
"Wed, 27 July 2016 13:31:34",1,1
"Wed, 27 July 2016 13:31:34",2,1
"Wed, 27 July 2016 13:31:34",3,1
"Wed, 27 July 2016 13:31:34",4,0
"Wed, 27 July 2016 13:31:34",5,1
"Wed, 27 July 2016 13:31:34",6,3
"Wed, 27 July 2016 13:31:34",7,2
"Wed, 27 July 2016 13:31:34",8,1
"Wed, 27 July 2016 13:31:34",9,2
"Wed, 27 July 2016 13:31:34",10,0
"Wed, 27 July 2016 13:31:34",11,0
"Wed, 27 July 2016 13:31:34",12,2
"Wed, 27 July 2016 13:31:34",13,0
"Wed, 27 July 2016 13:31:34",14,0
"Wed, 27 July 2016 13:31:34",15,2
"Wed, 27 July 2016 13:31:34",16,2
"Wed, 27 July 2016 13:31:34",17,2
"Wed, 27 July 2016 13:31:34",18,1
"Wed, 27 July 2016 13:31:34",19,1
"Wed, 27 July 2016 13:31:34",20,2
"Wed, 27 July 2016 13:31:34",21,1
"Wed, 27 July 2016 13:31:34",22,0
"Wed, 27 July 2016 13:31:34",23,1
"Wed, 27 July 2016 13:31:34",24,2
"Wed, 27 July 2016 13:31:34",25,3
"Wed, 27 July 2016 13:31:35",1,1
"Wed, 27 July 2016 13:31:35",2,3
"Wed, 27 July 2016 13:31:35",3,3
"Wed, 27 July 2016 13:31:35",4,1
"Wed, 27 July 2016 13:31:35",5,3
"Wed, 27 July 2016 13:31:35",6,1
"Wed, 27 July 2016 13:31:35",7,1
"Wed, 27 July 2016 13:31:35",8,1
"Wed, 27 July 2016 13:31:35",9,1
"Wed, 27 July 2016 13:31:35",10,1
"Wed, 27 July 2016 13:31:35",11,1
"Wed, 27 July 2016 13:31:35",12,1
"Wed, 27 July 2016 13:31:35",13,3
"Wed, 27 July 2016 13:31:35",14,1
"Wed, 27 July 2016 13:31:35",15,1
"Wed, 27 July 2016 13:31:35",16,1
"Wed, 27 July 2016 13:31:35",17,1
"Wed, 27 July 2016 13:31:35",18,0
"Wed, 27 July 2016 13:31:35",19,0
"Wed, 27 July 2016 13:31:35",20,3
"Wed, 27 July 2016 13:31:35",21,2
"Wed, 27 July 2016 13:31:35",22,1
"Wed, 27 July 2016 13:31:35",23,2
"Wed, 27 July 2016 13:31:35",24,1
"Wed, 27 July 2016 13:31:35",25,1
"Wed, 27 July 2016 13:31:36",1,2
"Wed, 27 July 2016 13:31:36",2,1
"Wed, 27 July 2016 13:31:36",3,0
"Wed, 27 July 2016 13:31:36",4,1
"Wed, 27 July 2016 13:31:36",5,1
"Wed, 27 July 2016 13:31:36",6,2
"Wed, 27 July 2016 13:31:36",7,1
"Wed, 27 July 2016 13:31:36",8,3
"Wed, 27 July 2016 13:31:36",9,3
"Wed, 27 July 2016 13:31:36",10,2
"Wed, 27 July 2016 13:31:36",11,0
"Wed, 27 July 2016 13:31:36",12,1
"Wed, 27 July 2016 13:31:36",13,2
"Wed, 27 July 2016 13:31:36",14,1
"Wed, 27 July 2016 13:31:36",15,2
"Wed, 27 July 2016 13:31:36",16,1
"Wed, 27 July 2016 13:31:36",17,2
"Wed, 27 July 2016 13:31:36",18,3
"Wed, 27 July 2016 13:31:36",19,1
"Wed, 27 July 2016 13:31:36",20,1
"Wed, 27 July 2016 13:31:36",21,1
"Wed, 27 July 2016 13:31:36",22,0
"Wed, 27 July 2016 13:31:36",23,2
"Wed, 27 July 2016 13:31:36",24,2
"Wed, 27 July 2016 13:31:36",25,1
"Wed, 27 July 2016 13:31:37",1,3
"Wed, 27 July 2016 13:31:37",2,0
"Wed, 27 July 2016 13:31:37",3,1
"Wed, 27 July 2016 13:31:37",4,1
"Wed, 27 July 2016 13:31:37",5,0
"Wed, 27 July 2016 13:31:37",6,0
"Wed, 27 July 2016 13:31:37",7,1
"Wed, 27 July 2016 13:31:37",8,1
"Wed, 27 July 2016 13:31:37",9,1
"Wed, 27 July 2016 13:31:37",10,0
"Wed, 27 July 2016 13:31:37",11,0
"Wed, 27 July 2016 13:31:37",12,1
"Wed, 27 July 2016 13:31:37",13,3
"Wed, 27 July 2016 13:31:37",14,3
"Wed, 27 July 2016 13:31:37",15,1
"Wed, 27 July 2016 13:31:37",16,1
"Wed, 27 July 2016 13:31:37",17,0
"Wed, 27 July 2016 13:31:37",18,1
"Wed, 27 July 2016 13:31:37",19,0
"Wed, 27 July 2016 13:31:37",20,2
"Wed, 27 July 2016 13:31:37",21,1
"Wed, 27 July 2016 13:31:37",22,1
"Wed, 27 July 2016 13:31:37",23,1
"Wed, 27 July 2016 13:31:37",24,2
"Wed, 27 July 2016 13:31:37",25,3
"Wed, 27 July 2016 13:31:38",1,3
"Wed, 27 July 2016 13:31:38",2,0
"Wed, 27 July 2016 13:31:38",3,2
"Wed, 27 July 2016 13:31:38",4,2
"Wed, 27 July 2016 13:31:38",5,2
"Wed, 27 July 2016 13:31:38",6,1
"Wed, 27 July 2016 13:31:38",7,1
"Wed, 27 July 2016 13:31:38",8,2
"Wed, 27 July 2016 13:31:38",9,0
"Wed, 27 July 2016 13:31:38",10,1
"Wed, 27 July 2016 13:31:38",11,1
"Wed, 27 July 2016 13:31:38",12,0
"Wed, 27 July 2016 13:31:38",13,0
"Wed, 27 July 2016 13:31:38",14,2
"Wed, 27 July 2016 13:31:38",15,1
"Wed, 27 July 2016 13:31:38",16,0
"Wed, 27 July 2016 13:31:38",17,0
"Wed, 27 July 2016 13:31:38",18,1
"Wed, 27 July 2016 13:31:38",19,2
